Tratamento,Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,FCnt,DCnt,Fo,Fm,Fo',Fm',Fs,Fv/Fm,Fv'/Fm',PhiPS2,Adark,RedAbs,BlueAbs,%Blue,LeafAbs,PhiCO2,qP,qN,NPQ,ParIn@Fs,PS2/1,ETR,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,Fv,PARabs,Fv',qP_Fo,qN_Fo
trat6t1b2l2,11,05:59:21,"1185,99999724329",0,"6,72460477570572","0,395427415752274","669,33221764924",1,1,0,0,"491,793212890625","1549,67431640625","987,846801757813",#DIV/0!,"0,682647374558603","0,362545541795734",-1,"0,87","0,92","19,9885787963867","0,879994289398193","0,0351494440622647","0,531087579484436","3,15106893667298",-1,"250,40251159668","0,5","39,9439590520617","3,45566341481906","0,838798835149006","22,5679225921631",2,"4,644859790802",1,"9,289719581604","24,0462493896484","22,5679225921631","23,8481330871582","713,611206054688","707,510070800781","17,9611053466797","20,2139263153076","56,4502449035645","63,5306739807129","300,584106445313","249,734161376953","139,403060913086","94,391357421875","-1,44290661811829","-0,37673282623291","0,75","-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50292053222657","0,00345566341481906","295,717922592163","297,196249389648","39,9574649271935","-0,383526758139265","2,74681877887665","29,1003207698344","8,88639445452679","23,3070859909057","2,87255899971663","0,379282814005785","1,90801994372764","0,964539055988982","0,238451242966882","63,1791765901057","0,946039138201482","69,9692013292989","706,532838240911","0,00665949549610154",0,"219,764635879366","1057,88110351563","0,362545541795734",#DIV/0!
trat6t1b2l2,12,05:59:32,"1196,99999648519",0,"6,39420180440458","0,392641711753641","668,978670423069",1,1,0,0,"491,793212890625","1549,67431640625","987,846801757813",#DIV/0!,"0,682647374558603","0,362545541795734",-1,"0,87","0,92","19,9885787963867","0,879994289398193","0,0336445464573675","0,531087579484436","3,15106893667298",-1,"250,40251159668","0,5","39,9439590520617","3,45136001590529","0,843426111746034","22,6032657623291",2,"4,644859790802",1,"9,289719581604","24,0870532989502","22,6032657623291","23,8714084625244","711,872192382813","705,996643066406","17,9774398803711","20,227331161499","56,3635749816895","63,4175186157227","300,596588134766","249,744979858398","139,411010742188","94,3917617797852","-1,44290661811829","-0,37673282623291","0,25","-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50298294067383","0,00345136001590529","295,753265762329","297,23705329895","39,959195884186","-0,382483216402395","2,75271953618307","29,1627095869355","8,9353784254365","23,3451595306397","2,87916989916736","0,37671919976118","1,90929342443704","0,969876474730316","0,236830074374694","63,1460752943318","0,947566361671985","69,8584240182336","705,067425304759","0,00633540630127923",0,"219,774156081257","1057,88110351563","0,362545541795734",#DIV/0!
trat6t1b2l2,13,05:59:37,"1201,9999961406",0,"6,29105313198935","0,39264991573693","668,59970835852",1,1,0,0,"491,793212890625","1549,67431640625","987,846801757813",#DIV/0!,"0,682647374558603","0,362545541795734",-1,"0,87","0,92","19,9885787963867","0,879994289398193","0,0331723452825114","0,531087579484436","3,15106893667298",-1,"250,40251159668","0,5","39,9439590520617","3,46263012604817","0,846146335729062","22,6270790100098",2,"4,644859790802",1,"9,289719581604","24,0966033935547","22,6270790100098","23,8834247589111","711,016174316406","705,20556640625","17,9832401275635","20,2405319213867","56,3499069213867","63,4230575561523","300,585388183594","249,766525268555","139,334121704102","94,3925399780273","-1,44290661811829","-0,37673282623291","0,25","-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50292694091797","0,00346263012604817","295,77707901001","297,246603393555","39,962643149734","-0,385084106007638","2,75670155429509","29,2046548904903","8,96412296910357","23,3618412017823","2,88207061130744","0,376726751849148","1,91055521856603","0,971515392741405","0,236834849945259","63,110824700529","0,948091932634233","69,8040626209025","704,291338408991","0,00623521890484751",0,"219,793115919158","1057,88110351563","0,362545541795734",#DIV/0!
trat6t1b2l2,14,05:59:46,"1201,9999961406",0,"6,29105313198935","0,39264991573693","668,59970835852",2,2,0,0,"486,215576171875","1508,58679199219","884,132019042969",#DIV/0!,"0,67770129053709","0,413933607442358",-1,"0,87","0,92","19,9885787963867","0,879994289398193","0,0331723452825114","0,610790643639336","3,10271177215209",-1,"249,766525268555","0,5","45,4898786817067","3,46263012604817","0,846146335729062","22,6270790100098",2,"4,644859790802",1,"9,289719581604","24,0966033935547","22,6270790100098","23,8834247589111","711,016174316406","705,20556640625","17,9832401275635","20,2405319213867","56,3499069213867","63,4230575561523","300,585388183594","249,766525268555","139,334121704102","94,3925399780273","-1,44290661811829","-0,37673282623291","0,25","-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50292694091797","0,00346263012604817","295,77707901001","297,246603393555","39,962643149734","-0,385084106007638","2,75670155429509","29,2046548904903","8,96412296910357","23,3618412017823","2,88207061130744","0,376726751849148","1,91055521856603","0,971515392741405","0,236834849945259","63,110824700529","0,948091932634233","69,8040626209025","704,291338408991","0,00623521890484751",0,"219,793115919158","1022,37121582032","0,413933607442358",#DIV/0!
trat6t1b2l3,15,06:14:52,"2116,99999951758",0,"11,778506178903","0,420187124110212","574,211822870299",2,2,0,0,"486,215576171875","1508,58679199219","884,132019042969",#DIV/0!,"0,67770129053709","0,413933607442358",-1,"0,87","0,92","19,9885787963867","0,879994289398193","0,0581632420808806","0,610790643639336","3,10271177215209",-1,"249,766525268555","0,5","45,4898786817067","3,83863494329835","0,877748737774558","23,5256290435791",2,"4,644859790802",1,"9,289719581604","25,3663597106934","23,5256290435791","25,2357120513916","639,387268066406","629,940673828125","19,0373096466064","21,5365715026855","55,2964591979981","62,5559005737305","300,565856933594","249,661529541016","136,05110168457","94,3947067260742","-0,370140492916107","-0,397842705249786","0,5","-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50282928466797","0,00383863494329835","296,675629043579","298,516359710693","39,9458438337033","-0,433730833285359","2,91068708865568","30,8352786889021","9,29870718621664","24,4459943771363","3,07615841530847","0,402003919614117","2,03293835088113","1,04322006442735","0,252825185916874","54,2025566184863","0,911533175625628","70,373101175917","628,228998550756","0,0131940742777115",0,"219,700720278512","1022,37121582032","0,413933607442358",#DIV/0!
trat6t1b2l3,16,06:15:03,"2127,99999875948",0,"11,6365115755025","0,418623160888046","574,196922937628",2,2,0,0,"486,215576171875","1508,58679199219","884,132019042969",#DIV/0!,"0,67770129053709","0,413933607442358",-1,"0,87","0,92","19,9885787963867","0,879994289398193","0,0575003383256843","0,610790643639336","3,10271177215209",-1,"249,766525268555","0,5","45,4898786817067","3,81793270520645","0,876155920201923","23,5058212280273",2,"4,644859790802",1,"9,289719581604","25,3395500183105","23,5058212280273","25,225679397583","638,852416992188","629,509704589844","19,0308284759522","21,5167617797852","55,3655166625977","62,5977249145508","300,553771972656","249,733581542969","136,054336547852","94,3941879272461","-0,370140492916107","-0,397842705249786","0,75","-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50276885986328","0,00381793270520645","296,655821228027","298,48955001831","39,9573721537581","-0,430374373251432","2,90721317522875","30,7986459660999","9,2818841863147","24,4226856231689","3,07186839486657","0,400572155121132","2,03105725502683","1,04081113983974","0,251919115431065","54,2008522510209","0,912133552113775","70,3876145939456","627,818664242616","0,0130462239918044",0,"219,764125628771","1022,37121582032","0,413933607442358",#DIV/0!
trat6t1b2l3,17,06:15:14,"2138,99999800138",0,"11,5275230531088","0,417802933834455","574,001927444431",2,2,0,0,"486,215576171875","1508,58679199219","884,132019042969",#DIV/0!,"0,67770129053709","0,413933607442358",-1,"0,87","0,92","19,9885787963867","0,879994289398193","0,0570035439481638","0,610790643639336","3,10271177215209",-1,"249,766525268555","0,5","45,4898786817067","3,8109322135574","0,876199023774723","23,5040473937988",2,"4,644859790802",1,"9,289719581604","25,329870223999","23,5040473937988","25,2149810791016","638,228637695313","628,963439941406","19,0317211151123","21,5129261016846","55,4002151489258","62,622859954834","300,575561523438","249,737350463867","136,051422119141","94,3945617675781","-0,370140492916107","-0,397842705249786","0,25","-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50287780761719","0,0038109322135574","296,654047393799","298,479870223999","39,9579751810883","-0,429501283948526","2,90690225548153","30,7952301599643","9,28230405827969","24,4169588088989","3,07081516450051","0,399821075822479","2,03070323170681","1,0401119327937","0,251443822421219","54,1826603948622","0,912615727708918","70,3805981235195","627,288238016849","0,0129336709695913",0,"219,767442257638","1022,37121582032","0,413933607442358",#DIV/0!
trat6t1b2l3,18,06:15:25,"2149,99999724329",0,"11,5097698164722","0,418850431866806","573,803938859715",2,2,0,0,"486,215576171875","1508,58679199219","884,132019042969",#DIV/0!,"0,67770129053709","0,413933607442358",-1,"0,87","0,92","19,9885787963867","0,879994289398193","0,0569037787858132","0,610790643639336","3,10271177215209",-1,"249,766525268555","0,5","45,4898786817067","3,79272502116391","0,869982342361271","23,4568576812744",2,"4,644859790802",1,"9,289719581604","25,311128616333","23,4568576812744","25,2031269073486","637,759033203125","628,514343261719","19,0216655731201","21,4910869598389","55,4331703186035","62,6295890808106","300,573669433594","249,820663452148","135,97248840332","94,3953704833984","-0,370140492916107","-0,397842705249786","0,75","-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50286834716797","0,00379272502116391","296,606857681274","298,461128616333","39,9713052589153","-0,424981205228064","2,8986414580262","30,7074535878429","9,21636662800404","24,3839931488037","3,0647585174284","0,400780243978004","2,02865911566493","1,03609940176348","0,252050798805087","54,1644353934961","0,912952814858479","70,5117781596266","626,841721271814","0,0129470376400733",0,"219,840757211558","1022,37121582032","0,413933607442358",#DIV/0!
trat6t1b2l3,19,06:15:36,"2160,99999648519",0,"11,7139848334826","0,416530729467605","572,125285316721",2,2,0,0,"486,215576171875","1508,58679199219","884,132019042969",#DIV/0!,"0,67770129053709","0,413933607442358",-1,"0,87","0,92","19,9885787963867","0,879994289398193","0,0578409116203323","0,610790643639336","3,10271177215209",-1,"249,766525268555","0,5","45,4898786817067","3,76791526881624","0,86892050486146","23,4411811828613",2,"4,644859790802",1,"9,289719581604","25,2881374359131","23,4411811828613","25,1916065216064","637,235107421875","627,866638183594","19,0199661254883","21,4732513427734","55,5042343139648","62,6634368896484","300,577026367188","249,785202026367","135,899505615234","94,395637512207","-0,370140492916107","-0,397842705249786","0,75","-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50288513183594","0,00376791526881624","296,591181182861","298,438137435913","39,9656314309172","-0,420978756763915","2,89590175482241","30,6783431008442","9,20509175807084","24,3646593093872","3,06121124977741","0,398655871203038","2,02698124996095","1,03422999981646","0,250706487378677","54,0061310443252","0,911221030905334","70,5135709272638","626,164339272816","0,0131913436871209",0,"219,809551359377","1022,37121582032","0,413933607442358",#DIV/0!
trat6t1b2l3,20,06:15:41,"2165,9999961406",0,"11,3715629284822","0,416060897707599","573,439847107857",2,2,0,0,"486,215576171875","1508,58679199219","884,132019042969",#DIV/0!,"0,67770129053709","0,413933607442358",-1,"0,87","0,92","19,9885787963867","0,879994289398193","0,0562592488467118","0,610790643639336","3,10271177215209",-1,"249,766525268555","0,5","45,4898786817067","3,74818667697835","0,865321910604889","23,4155178070068",2,"4,644859790802",1,"9,289719581604","25,2938346862793","23,4155178070068","25,1854801177979","636,969360351563","627,836853027344","19,0235996246338","21,4641151428223","55,4955024719238","62,6149559020996","300,570526123047","249,891098022461","135,915740966797","94,3947448730469","-0,370140492916107","-0,397842705249786","0,75","-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50285263061523","0,00374818667697835","296,565517807007","298,443834686279","39,9825747899135","-0,416020499103744","2,8914215834373","30,6311711242615","9,16705598143917","24,3546762466431","3,05938101723873","0,398225477777153","2,02609967283241","1,03328134440631","0,250434143563915","54,1297080677852","0,913358055269945","70,5896150293963","626,184315529458","0,0128191369457313",0,"219,90273923121","1022,37121582032","0,413933607442358",#DIV/0!
trat6t1b2l3,21,06:15:50,"2165,9999961406",0,"11,3715629284822","0,416060897707599","573,439847107857",3,3,0,0,"494,4248046875","1610,57019042969","688,84375",#DIV/0!,"0,693012569321434","0,572298212090824",-1,"0,87","0,92","19,9885787963867","0,879994289398193","0,0562592488467118","0,825812167665577","3,25746235860405",-1,"249,891098022461","0,5","62,9249722479481","3,74818667697835","0,865321910604889","23,4155178070068",2,"4,644859790802",1,"9,289719581604","25,2938346862793","23,4155178070068","25,1854801177979","636,969360351563","627,836853027344","19,0235996246338","21,4641151428223","55,4955024719238","62,6149559020996","300,570526123047","249,891098022461","135,915740966797","94,3947448730469","-0,370140492916107","-0,397842705249786","0,75","-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50285263061523","0,00374818667697835","296,565517807007","298,443834686279","39,9825747899135","-0,416020499103744","2,8914215834373","30,6311711242615","9,16705598143917","24,3546762466431","3,05938101723873","0,398225477777153","2,02609967283241","1,03328134440631","0,250434143563915","54,1297080677852","0,913358055269945","70,5896150293963","626,184315529458","0,0128191369457313",0,"219,90273923121","1116,14538574219","0,572298212090824",#DIV/0!
trat2t1b2,22,06:28:36,"2940,99999951758",0,"10,8550470241823","0,347810110982509","551,641642267871",3,3,0,0,"494,4248046875","1610,57019042969","688,84375",#DIV/0!,"0,693012569321434","0,572298212090824",-1,"0,87","0,92","19,9885787963867","0,879994289398193","0,0540097246951354","0,825812167665577","3,25746235860405",-1,"249,891098022461","0,5","62,9249722479481","3,39443520092437","0,931168761822375","23,403829574585",2,"4,644859790802",1,"9,289719581604","25,1318435668945","23,403829574585","24,9893608093262","621,164916992188","612,558959960938","18,5337905883789","20,7454490661621","54,5891723632813","61,1033630371094","300,590362548828","249,431594848633","137,26057434082","94,3924789428711","-0,137718617916107","-0,406537085771561","0,75","-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50295181274414","0,00339443520092437","296,553829574585","298,281843566894","39,9090542837443","-0,360802305125435","2,88938312596049","30,61031088832","9,86486182215793","24,2678365707398","3,0435006805197","0,335257944902572","1,95821436413811","1,08528631638159","0,210628919044051","52,0708221017809","0,900552727696692","68,1171174680045","610,981483552321","0,0121020772833882",0,"219,498379062281","1116,14538574219","0,572298212090824",#DIV/0!
trat2t1b2,23,06:28:47,"2951,99999875948",0,"10,5700060856617","0,346528496290099","552,957791970677",3,3,0,0,"494,4248046875","1610,57019042969","688,84375",#DIV/0!,"0,693012569321434","0,572298212090824",-1,"0,87","0,92","19,9885787963867","0,879994289398193","0,0527105136949649","0,825812167665577","3,25746235860405",-1,"249,891098022461","0,5","62,9249722479481","3,38843761194158","0,932799178093871","23,4155235290527",2,"4,644859790802",1,"9,289719581604","25,1228618621826","23,4155235290527","25,0000457763672","621,145446777344","612,730651855469","18,5424537658691","20,750337600708","54,6424522399902","61,1488304138184","300,570739746094","249,434478759766","137,048919677734","94,3899536132813","-0,137718617916107","-0,406537085771561","0,75","-1,355140209198","7,355140209198",1,0,"0,159999996423721",111105,"1,50285369873047","0,00338843761194158","296,565523529053","298,272861862183","39,9095157095153","-0,360677121849101","2,89142258168463","30,6327365466337","9,88239894592574","24,2691926956176","3,04374811956014","0,334067007360964","1,95862340359076","1,08512471596938","0,209876813545049","52,1936603342147","0,902448392774562","68,0791282020396","611,194598146819","0,0117736119001045",0,"219,500916887609","1116,14538574219","0,572298212090824",#DIV/0!
